# library: decimal-scaled
# key: method	width	scale	rounding	result
# result columns: kind(executed|na)	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
# max_digits = exact decimal-digit length of the worst error magnitude (what the fidelity grade scores); max_lsbe is its bit-width.
# reach_scale = the depth (fractional digits) this library was actually graded at — its own last representable digit; equals `scale` for arbitrary-precision peers and decimal-scaled, equals the library's cap for a fixed-precision peer running on a deeper cell. The lsbe/ulp/digits in this row measure correctness at THAT depth (grade-at-own-last-digit), and the gap `scale - reach_scale` is the shallower-reach metric.
# source: benches/lib_cmp_precision.rs (regenerate with `cargo bench --bench lib_cmp_precision --features wide,x-wide,xx-wide,macros`)
method	width	scale	rounding	kind	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
exp	D18	9	HalfToEven	executed	0	0	67	67	0	9
exp	D18	13	HalfToEven	executed	0	0	67	67	0	13
exp	D18	17	HalfToEven	executed	0	0	35	35	0	17
exp	D38	0	HalfToEven	executed	0	0	32	32	0	0
exp	D38	9	HalfToEven	executed	0	0	59	59	0	9
exp	D38	19	HalfToEven	executed	0	0	59	59	0	19
exp	D38	28	HalfToEven	executed	0	0	59	59	0	28
exp	D38	37	HalfToEven	executed	0	0	32	32	0	37
exp	D57	0	HalfToEven	executed	0	0	29	29	0	0
exp	D57	14	HalfToEven	executed	0	0	54	54	0	14
exp	D57	28	HalfToEven	executed	0	0	54	54	0	28
exp	D57	42	HalfToEven	executed	0	0	54	54	0	42
exp	D57	56	HalfToEven	executed	0	0	29	29	0	56
exp	D76	0	HalfToEven	executed	0	0	25	25	0	0
exp	D76	19	HalfToEven	executed	0	0	46	46	0	19
exp	D76	38	HalfToEven	executed	0	0	46	46	0	38
exp	D76	57	HalfToEven	executed	0	0	46	46	0	57
exp	D76	75	HalfToEven	executed	0	0	20	20	0	75
exp	D115	0	HalfToEven	executed	0	0	25	25	0	0
exp	D115	28	HalfToEven	executed	0	0	39	39	0	28
exp	D115	57	HalfToEven	executed	0	0	39	39	0	57
exp	D115	86	HalfToEven	executed	0	0	39	39	0	86
exp	D115	114	HalfToEven	executed	0	0	18	18	0	114
exp	D153	0	HalfToEven	executed	0	0	25	25	0	0
exp	D153	38	HalfToEven	executed	0	0	35	35	0	38
exp	D153	76	HalfToEven	executed	0	0	35	35	0	76
exp	D153	114	HalfToEven	executed	0	0	35	35	0	114
exp	D153	152	HalfToEven	executed	0	0	9	9	0	152
exp	D230	0	HalfToEven	executed	0	0	49	49	0	0
exp	D230	57	HalfToEven	executed	0	0	86	86	0	57
exp	D230	115	HalfToEven	executed	0	0	86	86	0	115
exp	D230	172	HalfToEven	executed	0	0	86	86	0	172
exp	D230	229	HalfToEven	executed	0	0	48	48	0	229
exp	D307	0	HalfToEven	executed	0	0	16	16	0	0
exp	D307	76	HalfToEven	executed	0	0	26	26	0	76
exp	D307	153	HalfToEven	executed	0	0	26	26	0	153
exp	D307	230	HalfToEven	executed	0	0	26	26	0	230
exp	D307	306	HalfToEven	executed	0	0	13	13	0	306
exp	D462	0	HalfToEven	executed	0	0	51	51	0	0
exp	D462	115	HalfToEven	executed	0	0	86	86	0	115
exp	D462	231	HalfToEven	executed	0	0	86	86	0	231
exp	D462	346	HalfToEven	executed	0	0	86	86	0	346
exp	D462	461	HalfToEven	executed	0	0	45	45	0	461
exp	D616	0	HalfToEven	executed	0	0	48	48	0	0
exp	D616	154	HalfToEven	executed	0	0	86	86	0	154
exp	D616	308	HalfToEven	executed	0	0	86	86	0	308
exp	D616	462	HalfToEven	executed	0	0	86	86	0	462
exp	D616	615	HalfToEven	executed	0	0	40	40	0	615
exp	D924	0	HalfToEven	executed	0	0	51	51	0	0
exp	D924	231	HalfToEven	executed	0	0	86	86	0	231
exp	D924	462	HalfToEven	executed	0	0	86	86	0	462
exp	D924	693	HalfToEven	executed	0	0	86	86	0	693
exp	D924	923	HalfToEven	executed	0	0	40	40	0	923
exp	D1232	0	HalfToEven	executed	0	0	50	50	0	0
exp	D1232	308	HalfToEven	executed	0	0	86	86	0	308
exp	D1232	616	HalfToEven	executed	0	0	86	86	0	616
exp	D1232	924	HalfToEven	executed	0	0	86	86	0	924
exp	D1232	1231	HalfToEven	executed	0	0	45	45	0	1231
ln	D18	0	HalfToEven	executed	0	0	42	42	0	0
ln	D18	4	HalfToEven	executed	0	0	66	66	0	4
ln	D18	9	HalfToEven	executed	0	0	66	66	0	9
ln	D18	13	HalfToEven	executed	0	0	66	66	0	13
ln	D18	17	HalfToEven	executed	0	0	40	40	0	17
ln	D38	0	HalfToEven	executed	0	0	37	37	0	0
ln	D38	9	HalfToEven	executed	0	0	58	58	0	9
ln	D38	19	HalfToEven	executed	0	0	58	58	0	19
ln	D38	28	HalfToEven	executed	0	0	58	58	0	28
ln	D38	37	HalfToEven	executed	0	0	33	33	0	37
ln	D57	0	HalfToEven	executed	0	0	33	33	0	0
ln	D57	14	HalfToEven	executed	0	0	53	53	0	14
ln	D57	28	HalfToEven	executed	0	0	53	53	0	28
ln	D57	42	HalfToEven	executed	0	0	53	53	0	42
ln	D57	56	HalfToEven	executed	0	0	25	25	0	56
ln	D76	0	HalfToEven	executed	0	0	28	28	0	0
ln	D76	19	HalfToEven	executed	0	0	45	45	0	19
ln	D76	38	HalfToEven	executed	0	0	45	45	0	38
ln	D76	57	HalfToEven	executed	0	0	45	45	0	57
ln	D76	75	HalfToEven	executed	0	0	23	23	0	75
ln	D115	0	HalfToEven	executed	0	0	25	25	0	0
ln	D115	28	HalfToEven	executed	0	0	38	38	0	28
ln	D115	57	HalfToEven	executed	0	0	38	38	0	57
ln	D115	86	HalfToEven	executed	0	0	38	38	0	86
ln	D115	114	HalfToEven	executed	0	0	15	15	0	114
ln	D153	0	HalfToEven	executed	0	0	23	23	0	0
ln	D153	38	HalfToEven	executed	0	0	34	34	0	38
ln	D153	76	HalfToEven	executed	0	0	34	34	0	76
ln	D153	114	HalfToEven	executed	0	0	34	34	0	114
ln	D153	152	HalfToEven	executed	0	0	20	20	0	152
ln	D230	0	HalfToEven	executed	0	0	56	56	0	0
ln	D230	57	HalfToEven	executed	0	0	85	85	0	57
ln	D230	115	HalfToEven	executed	0	0	85	85	0	115
ln	D230	172	HalfToEven	executed	0	0	85	85	0	172
ln	D230	229	HalfToEven	executed	0	0	49	49	0	229
ln	D307	0	HalfToEven	executed	0	0	18	18	0	0
