# library: g_math
# key: method	width	scale	rounding	result
# result columns: kind(executed|na)	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
# max_digits = exact decimal-digit length of the worst error magnitude (what the fidelity grade scores); max_lsbe is its bit-width.
# reach_scale = the depth (fractional digits) this library was actually graded at — its own last representable digit; equals `scale` for arbitrary-precision peers and decimal-scaled, equals the library's cap for a fixed-precision peer running on a deeper cell. The lsbe/ulp/digits in this row measure correctness at THAT depth (grade-at-own-last-digit), and the gap `scale - reach_scale` is the shallower-reach metric.
# source: benches/lib_cmp_precision.rs (regenerate with `cargo bench --bench lib_cmp_precision --features wide,x-wide,xx-wide,macros`)
method	width	scale	rounding	kind	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
exp2	D38	19	HalfToEven	na	-1	na	0	0	-1	19
exp2	D38	28	HalfToEven	na	-1	na	0	0	-1	19
exp2	D38	37	HalfToEven	na	-1	na	0	0	-1	19
exp2	D57	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D57	14	HalfToEven	na	-1	na	0	0	-1	14
exp2	D57	28	HalfToEven	na	-1	na	0	0	-1	19
exp2	D57	42	HalfToEven	na	-1	na	0	0	-1	19
exp2	D57	56	HalfToEven	na	-1	na	0	0	-1	19
exp2	D76	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D76	19	HalfToEven	na	-1	na	0	0	-1	19
exp2	D76	38	HalfToEven	na	-1	na	0	0	-1	19
exp2	D76	57	HalfToEven	na	-1	na	0	0	-1	19
exp2	D76	75	HalfToEven	na	-1	na	0	0	-1	19
exp2	D115	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D115	28	HalfToEven	na	-1	na	0	0	-1	19
exp2	D115	57	HalfToEven	na	-1	na	0	0	-1	19
exp2	D115	86	HalfToEven	na	-1	na	0	0	-1	19
exp2	D115	114	HalfToEven	na	-1	na	0	0	-1	19
exp2	D153	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D153	38	HalfToEven	na	-1	na	0	0	-1	19
exp2	D153	76	HalfToEven	na	-1	na	0	0	-1	19
exp2	D153	114	HalfToEven	na	-1	na	0	0	-1	19
exp2	D153	152	HalfToEven	na	-1	na	0	0	-1	19
exp2	D230	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D230	57	HalfToEven	na	-1	na	0	0	-1	19
exp2	D230	115	HalfToEven	na	-1	na	0	0	-1	19
exp2	D230	172	HalfToEven	na	-1	na	0	0	-1	19
exp2	D230	229	HalfToEven	na	-1	na	0	0	-1	19
exp2	D307	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D307	76	HalfToEven	na	-1	na	0	0	-1	19
exp2	D307	153	HalfToEven	na	-1	na	0	0	-1	19
exp2	D307	230	HalfToEven	na	-1	na	0	0	-1	19
exp2	D307	306	HalfToEven	na	-1	na	0	0	-1	19
exp2	D462	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D462	115	HalfToEven	na	-1	na	0	0	-1	19
exp2	D462	231	HalfToEven	na	-1	na	0	0	-1	19
exp2	D462	346	HalfToEven	na	-1	na	0	0	-1	19
exp2	D462	461	HalfToEven	na	-1	na	0	0	-1	19
exp2	D616	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D616	154	HalfToEven	na	-1	na	0	0	-1	19
exp2	D616	308	HalfToEven	na	-1	na	0	0	-1	19
exp2	D616	462	HalfToEven	na	-1	na	0	0	-1	19
exp2	D616	615	HalfToEven	na	-1	na	0	0	-1	19
exp2	D924	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D924	231	HalfToEven	na	-1	na	0	0	-1	19
exp2	D924	462	HalfToEven	na	-1	na	0	0	-1	19
exp2	D924	693	HalfToEven	na	-1	na	0	0	-1	19
exp2	D924	923	HalfToEven	na	-1	na	0	0	-1	19
exp2	D1232	0	HalfToEven	na	-1	na	0	0	-1	0
exp2	D1232	308	HalfToEven	na	-1	na	0	0	-1	19
exp2	D1232	616	HalfToEven	na	-1	na	0	0	-1	19
exp2	D1232	924	HalfToEven	na	-1	na	0	0	-1	19
exp2	D1232	1231	HalfToEven	na	-1	na	0	0	-1	19
sin	D18	0	HalfToEven	executed	1	1.000000	64	55	1	0
sin	D18	4	HalfToEven	executed	14	16191.000000	186	157	5	4
sin	D18	9	HalfToEven	executed	31	1.664e9	195	157	10	9
sin	D18	13	HalfToEven	executed	44	1.415e13	195	157	14	13
sin	D18	17	HalfToEven	executed	58	1.672e17	115	60	18	17
sin	D38	0	HalfToEven	executed	1	1.000000	58	50	1	0
sin	D38	9	HalfToEven	executed	31	1.479e9	175	151	10	9
sin	D38	19	HalfToEven	executed	64	1.680e19	175	11	20	19
sin	D38	28	HalfToEven	executed	64	1.649e19	175	18	20	19
sin	D38	37	HalfToEven	executed	64	1.653e19	111	2	20	19
sin	D57	0	HalfToEven	executed	1	1.000000	61	54	1	0
sin	D57	14	HalfToEven	executed	48	1.569e14	155	123	15	14
sin	D57	28	HalfToEven	executed	64	1.481e19	155	15	20	19
sin	D57	42	HalfToEven	executed	64	1.415e19	155	70	20	19
sin	D57	56	HalfToEven	executed	64	1.669e19	89	3	20	19
sin	D76	0	HalfToEven	executed	1	1.000000	55	49	1	0
sin	D76	19	HalfToEven	executed	64	1.415e19	135	10	20	19
sin	D76	38	HalfToEven	executed	64	1.415e19	135	55	20	19
sin	D76	57	HalfToEven	executed	64	1.608e19	135	58	20	19
sin	D76	75	HalfToEven	executed	64	1.635e19	81	3	20	19
sin	D115	0	HalfToEven	executed	1	1.000000	45	42	1	0
sin	D115	28	HalfToEven	executed	64	1.681e19	115	15	20	19
sin	D115	57	HalfToEven	executed	64	1.415e19	115	55	20	19
sin	D115	86	HalfToEven	executed	64	1.414e19	115	41	20	19
sin	D115	114	HalfToEven	executed	64	1.550e19	67	1	20	19
sin	D153	0	HalfToEven	executed	1	1.000000	44	39	1	0
sin	D153	38	HalfToEven	executed	64	1.567e19	104	41	20	19
sin	D153	76	HalfToEven	executed	64	1.414e19	104	41	20	19
sin	D153	114	HalfToEven	executed	64	1.534e19	104	43	20	19
sin	D153	152	HalfToEven	executed	64	1.660e19	62	1	20	19
sin	D230	0	HalfToEven	executed	1	1.000000	44	39	1	0
sin	D230	57	HalfToEven	executed	64	1.415e19	95	41	20	19
sin	D230	115	HalfToEven	executed	64	1.415e19	95	39	20	19
sin	D230	172	HalfToEven	executed	64	1.414e19	95	42	20	19
sin	D230	229	HalfToEven	executed	64	1.678e19	56	1	20	19
sin	D307	0	HalfToEven	executed	1	1.000000	45	38	1	0
sin	D307	76	HalfToEven	executed	64	1.462e19	95	35	20	19
sin	D307	153	HalfToEven	executed	64	1.487e19	95	41	20	19
sin	D307	230	HalfToEven	executed	64	1.415e19	95	40	20	19
sin	D307	306	HalfToEven	executed	64	1.617e19	49	1	20	19
sin	D462	0	HalfToEven	executed	1	1.000000	43	38	1	0
sin	D462	115	HalfToEven	executed	64	1.461e19	95	35	20	19
sin	D462	231	HalfToEven	executed	64	1.674e19	95	37	20	19
sin	D462	346	HalfToEven	executed	64	1.415e19	95	47	20	19
sin	D462	461	HalfToEven	executed	64	1.681e19	56	2	20	19
sin	D616	0	HalfToEven	executed	1	1.000000	43	39	1	0
sin	D616	154	HalfToEven	executed	64	1.414e19	95	38	20	19
sin	D616	308	HalfToEven	executed	64	1.415e19	95	40	20	19
sin	D616	462	HalfToEven	executed	64	1.627e19	95	52	20	19
sin	D616	615	HalfToEven	executed	64	1.585e19	58	1	20	19
sin	D924	0	HalfToEven	executed	1	1.000000	42	38	1	0
sin	D924	231	HalfToEven	executed	64	1.512e19	95	45	20	19
sin	D924	462	HalfToEven	executed	64	1.548e19	95	41	20	19
sin	D924	693	HalfToEven	executed	64	1.615e19	95	37	20	19
sin	D924	923	HalfToEven	executed	64	1.428e19	56	1	20	19
sin	D1232	0	HalfToEven	executed	1	1.000000	40	36	1	0
sin	D1232	308	HalfToEven	executed	64	1.416e19	95	37	20	19
sin	D1232	616	HalfToEven	executed	64	1.415e19	95	41	20	19
sin	D1232	924	HalfToEven	executed	64	1.415e19	95	35	20	19
sin	D1232	1231	HalfToEven	executed	64	1.646e19	50	1	20	19
cos	D18	0	HalfToEven	executed	1	1.000000	65	62	1	0
cos	D18	4	HalfToEven	executed	1	1.000000	184	173	1	4
cos	D18	9	HalfToEven	executed	1	1.000000	195	176	1	9
cos	D18	13	HalfToEven	executed	1	1.000000	195	179	1	13
cos	D18	17	HalfToEven	executed	0	0	118	118	0	17
cos	D38	0	HalfToEven	executed	1	1.000000	63	58	1	0
cos	D38	9	HalfToEven	executed	1	1.000000	175	162	1	9
cos	D38	19	HalfToEven	executed	6	50.000000	175	17	2	19
cos	D38	28	HalfToEven	executed	6	50.000000	175	17	2	19
cos	D38	37	HalfToEven	executed	6	50.000000	111	2	2	19
cos	D57	0	HalfToEven	executed	1	1.000000	54	49	1	0
cos	D57	14	HalfToEven	executed	1	1.000000	155	142	1	14
cos	D57	28	HalfToEven	executed	6	50.000000	155	15	2	19
cos	D57	42	HalfToEven	executed	6	49.000000	155	59	2	19
cos	D57	56	HalfToEven	executed	6	49.000000	94	1	2	19
cos	D76	0	HalfToEven	executed	1	1.000000	52	47	1	0
cos	D76	19	HalfToEven	executed	6	49.000000	135	18	2	19
cos	D76	38	HalfToEven	executed	6	47.000000	135	46	2	19
cos	D76	57	HalfToEven	executed	6	49.000000	135	54	2	19
cos	D76	75	HalfToEven	executed	6	50.000000	79	1	2	19
cos	D115	0	HalfToEven	executed	1	1.000000	49	44	1	0
cos	D115	28	HalfToEven	executed	6	49.000000	115	16	2	19
cos	D115	57	HalfToEven	executed	6	48.000000	115	44	2	19
cos	D115	86	HalfToEven	executed	6	49.000000	115	45	2	19
cos	D115	114	HalfToEven	executed	6	50.000000	70	0	2	19
cos	D153	0	HalfToEven	executed	1	1.000000	43	39	1	0
cos	D153	38	HalfToEven	executed	6	47.000000	104	48	2	19
cos	D153	76	HalfToEven	executed	6	49.000000	104	39	2	19
cos	D153	114	HalfToEven	executed	6	49.000000	104	36	2	19
cos	D153	152	HalfToEven	executed	6	49.000000	61	1	2	19
cos	D230	0	HalfToEven	executed	1	1.000000	45	42	1	0
cos	D230	57	HalfToEven	executed	6	47.000000	95	40	2	19
cos	D230	115	HalfToEven	executed	6	48.000000	95	41	2	19
cos	D230	172	HalfToEven	executed	6	50.000000	95	42	2	19
cos	D230	229	HalfToEven	executed	6	49.000000	57	0	2	19
cos	D307	0	HalfToEven	executed	1	1.000000	40	36	1	0
cos	D307	76	HalfToEven	executed	6	48.000000	95	40	2	19
cos	D307	153	HalfToEven	executed	6	50.000000	95	40	2	19
cos	D307	230	HalfToEven	executed	6	46.000000	95	38	2	19
cos	D307	306	HalfToEven	executed	6	50.000000	48	0	2	19
cos	D462	0	HalfToEven	executed	1	1.000000	46	42	1	0
cos	D462	115	HalfToEven	executed	6	50.000000	95	37	2	19
cos	D462	231	HalfToEven	executed	6	50.000000	95	40	2	19
cos	D462	346	HalfToEven	executed	6	49.000000	95	48	2	19
cos	D462	461	HalfToEven	executed	6	49.000000	55	1	2	19
cos	D616	0	HalfToEven	executed	1	1.000000	43	41	1	0
cos	D616	154	HalfToEven	executed	6	48.000000	95	39	2	19
cos	D616	308	HalfToEven	executed	6	49.000000	95	40	2	19
cos	D616	462	HalfToEven	executed	6	50.000000	95	39	2	19
cos	D616	615	HalfToEven	executed	6	50.000000	50	1	2	19
cos	D924	0	HalfToEven	executed	1	1.000000	47	43	1	0
cos	D924	231	HalfToEven	executed	6	50.000000	95	33	2	19
cos	D924	462	HalfToEven	executed	6	46.000000	95	47	2	19
cos	D924	693	HalfToEven	executed	6	48.000000	95	34	2	19
cos	D924	923	HalfToEven	executed	6	49.000000	48	1	2	19
cos	D1232	0	HalfToEven	executed	1	1.000000	43	39	1	0
cos	D1232	308	HalfToEven	executed	6	47.000000	95	29	2	19
cos	D1232	616	HalfToEven	executed	6	49.000000	95	41	2	19
cos	D1232	924	HalfToEven	executed	6	49.000000	95	46	2	19
cos	D1232	1231	HalfToEven	executed	6	49.000000	48	0	2	19
tan	D18	0	HalfToEven	executed	1	1.000000	63	60	1	0
tan	D18	4	HalfToEven	executed	15	28050.000000	174	128	5	4
tan	D18	9	HalfToEven	executed	32	2.917e9	193	154	10	9
tan	D18	13	HalfToEven	executed	45	2.818e13	193	146	14	13
tan	D18	17	HalfToEven	executed	58	2.000e17	135	70	18	17
tan	D38	0	HalfToEven	executed	1	1.000000	56	50	1	0
tan	D38	9	HalfToEven	executed	32	2.811e9	173	120	10	9
tan	D38	19	HalfToEven	executed	65	2.148e19	173	9	20	19
tan	D38	28	HalfToEven	executed	65	3.050e19	173	11	20	19
tan	D38	37	HalfToEven	executed	65	2.000e19	127	2	20	19
tan	D57	0	HalfToEven	executed	1	1.000000	54	49	1	0
tan	D57	14	HalfToEven	executed	48	2.611e14	153	110	15	14
tan	D57	28	HalfToEven	executed	65	3.090e19	153	10	20	19
tan	D57	42	HalfToEven	executed	65	2.003e19	153	33	20	19
tan	D57	56	HalfToEven	executed	65	2.000e19	97	2	20	19
tan	D76	0	HalfToEven	executed	1	1.000000	47	42	1	0
tan	D76	19	HalfToEven	executed	65	3.036e19	133	10	20	19
tan	D76	38	HalfToEven	executed	65	2.003e19	133	39	20	19
tan	D76	57	HalfToEven	executed	65	2.003e19	133	31	20	19
tan	D76	75	HalfToEven	executed	65	2.000e19	83	2	20	19
tan	D115	0	HalfToEven	executed	1	1.000000	43	39	1	0
tan	D115	28	HalfToEven	executed	65	2.351e19	113	11	20	19
tan	D115	57	HalfToEven	executed	65	2.001e19	113	29	20	19
tan	D115	86	HalfToEven	executed	65	2.837e19	113	26	20	19
tan	D115	114	HalfToEven	executed	65	2.000e19	79	2	20	19
tan	D153	0	HalfToEven	executed	1	1.000000	42	39	1	0
tan	D153	38	HalfToEven	executed	65	2.820e19	102	24	20	19
tan	D153	76	HalfToEven	executed	65	2.003e19	102	33	20	19
tan	D153	114	HalfToEven	executed	65	2.003e19	102	34	20	19
tan	D153	152	HalfToEven	executed	65	2.000e19	59	2	20	19
tan	D230	0	HalfToEven	executed	1	1.000000	37	34	1	0
tan	D230	57	HalfToEven	executed	65	2.003e19	93	18	20	19
tan	D230	115	HalfToEven	executed	65	2.792e19	93	23	20	19
tan	D230	172	HalfToEven	executed	65	2.002e19	93	26	20	19
tan	D230	229	HalfToEven	executed	65	2.000e19	63	2	20	19
tan	D307	0	HalfToEven	executed	1	1.000000	38	34	1	0
tan	D307	76	HalfToEven	executed	65	2.003e19	93	23	20	19
tan	D307	153	HalfToEven	executed	65	2.102e19	93	24	20	19
tan	D307	230	HalfToEven	executed	65	2.877e19	93	28	20	19
tan	D307	306	HalfToEven	executed	65	2.000e19	56	2	20	19
tan	D462	0	HalfToEven	executed	1	1.000000	40	38	1	0
tan	D462	115	HalfToEven	executed	65	2.002e19	93	26	20	19
tan	D462	231	HalfToEven	executed	65	2.003e19	93	30	20	19
tan	D462	346	HalfToEven	executed	65	2.568e19	93	25	20	19
tan	D462	461	HalfToEven	executed	65	2.000e19	49	2	20	19
tan	D616	0	HalfToEven	executed	1	1.000000	42	39	1	0
tan	D616	154	HalfToEven	executed	65	2.004e19	93	23	20	19
tan	D616	308	HalfToEven	executed	65	2.002e19	93	23	20	19
tan	D616	462	HalfToEven	executed	65	2.034e19	93	22	20	19
tan	D616	615	HalfToEven	executed	65	2.000e19	56	2	20	19
tan	D924	0	HalfToEven	executed	1	1.000000	38	36	1	0
tan	D924	231	HalfToEven	executed	65	2.004e19	93	31	20	19
tan	D924	462	HalfToEven	executed	65	2.696e19	93	29	20	19
tan	D924	693	HalfToEven	executed	65	2.004e19	93	24	20	19
tan	D924	923	HalfToEven	executed	65	2.000e19	57	2	20	19
tan	D1232	0	HalfToEven	executed	1	1.000000	42	40	1	0
tan	D1232	308	HalfToEven	executed	65	2.003e19	93	23	20	19
tan	D1232	616	HalfToEven	executed	65	2.493e19	93	19	20	19
tan	D1232	924	HalfToEven	executed	65	2.004e19	93	22	20	19
tan	D1232	1231	HalfToEven	executed	65	1.999e19	55	2	20	19
atan	D18	0	HalfToEven	executed	1	1.000000	106	20	1	0
atan	D18	4	HalfToEven	executed	14	15704.000000	184	165	5	4
atan	D18	9	HalfToEven	executed	31	1.570e9	185	145	10	9
atan	D18	13	HalfToEven	executed	44	1.568e13	185	138	14	13
atan	D18	17	HalfToEven	executed	58	1.568e17	147	69	18	17
atan	D38	0	HalfToEven	executed	0	0	18	18	0	0
atan	D38	9	HalfToEven	executed	31	1.570e9	165	136	10	9
atan	D38	19	HalfToEven	executed	64	1.570e19	165	2	20	19
atan	D38	28	HalfToEven	executed	64	1.570e19	165	2	20	19
atan	D38	37	HalfToEven	executed	64	1.567e19	141	1	20	19
atan	D57	0	HalfToEven	executed	0	0	19	19	0	0
atan	D57	14	HalfToEven	executed	49	3.142e14	96	63	15	14
atan	D57	28	HalfToEven	executed	65	3.142e19	145	1	20	19
atan	D57	42	HalfToEven	executed	64	1.569e19	145	46	20	19
atan	D57	56	HalfToEven	executed	64	1.570e19	117	1	20	19
atan	D76	0	HalfToEven	executed	0	0	17	17	0	0
atan	D76	19	HalfToEven	executed	64	1.561e19	69	2	20	19
atan	D76	38	HalfToEven	executed	65	3.142e19	125	9	20	19
atan	D76	57	HalfToEven	executed	64	1.570e19	125	41	20	19
atan	D76	75	HalfToEven	executed	64	1.570e19	89	1	20	19
atan	D115	0	HalfToEven	executed	0	0	17	17	0	0
atan	D115	28	HalfToEven	executed	64	1.570e19	59	2	20	19
atan	D115	57	HalfToEven	executed	64	1.566e19	59	11	20	19
atan	D115	86	HalfToEven	executed	65	3.142e19	105	10	20	19
atan	D115	114	HalfToEven	executed	64	1.569e19	79	2	20	19
atan	D153	0	HalfToEven	executed	0	0	16	16	0	0
atan	D153	38	HalfToEven	executed	64	1.569e19	53	6	20	19
atan	D153	76	HalfToEven	executed	64	1.567e19	53	5	20	19
atan	D153	114	HalfToEven	executed	65	3.142e19	94	7	20	19
atan	D153	152	HalfToEven	executed	64	1.567e19	76	2	20	19
atan	D230	0	HalfToEven	executed	0	0	16	16	0	0
atan	D230	57	HalfToEven	executed	64	1.567e19	49	10	20	19
atan	D230	115	HalfToEven	executed	64	1.567e19	49	9	20	19
atan	D230	172	HalfToEven	executed	64	1.570e19	49	7	20	19
atan	D230	229	HalfToEven	executed	64	1.569e19	69	1	20	19
atan	D307	0	HalfToEven	executed	0	0	16	16	0	0
atan	D307	76	HalfToEven	executed	64	1.571e19	49	8	20	19
atan	D307	153	HalfToEven	executed	64	1.569e19	49	9	20	19
atan	D307	230	HalfToEven	executed	64	1.571e19	49	8	20	19
atan	D307	306	HalfToEven	executed	64	1.571e19	71	1	20	19
atan	D462	0	HalfToEven	executed	0	0	14	14	0	0
atan	D462	115	HalfToEven	executed	64	1.570e19	49	10	20	19
atan	D462	231	HalfToEven	executed	64	1.570e19	49	9	20	19
atan	D462	346	HalfToEven	executed	64	1.569e19	49	7	20	19
atan	D462	461	HalfToEven	executed	64	1.569e19	67	1	20	19
atan	D616	0	HalfToEven	executed	0	0	15	15	0	0
atan	D616	154	HalfToEven	executed	64	1.570e19	49	6	20	19
atan	D616	308	HalfToEven	executed	64	1.568e19	49	10	20	19
atan	D616	462	HalfToEven	executed	64	1.564e19	49	6	20	19
atan	D616	615	HalfToEven	executed	64	1.562e19	60	2	20	19
atan	D924	0	HalfToEven	executed	0	0	14	14	0	0
atan	D924	231	HalfToEven	executed	64	1.564e19	49	6	20	19
atan	D924	462	HalfToEven	executed	64	1.568e19	49	7	20	19
atan	D924	693	HalfToEven	executed	64	1.569e19	49	7	20	19
atan	D924	923	HalfToEven	executed	64	1.565e19	60	1	20	19
atan	D1232	0	HalfToEven	executed	0	0	13	13	0	0
atan	D1232	308	HalfToEven	executed	64	1.566e19	49	5	20	19
atan	D1232	616	HalfToEven	executed	64	1.568e19	49	9	20	19
atan	D1232	924	HalfToEven	executed	64	1.570e19	49	5	20	19
atan	D1232	1231	HalfToEven	executed	64	1.571e19	62	1	20	19
asin	D18	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D18	4	HalfToEven	executed	15	31133.000000	184	77	5	4
asin	D18	9	HalfToEven	executed	32	3.142e9	199	81	10	9
asin	D18	13	HalfToEven	executed	45	3.142e13	200	91	14	13
asin	D18	17	HalfToEven	executed	58	1.984e17	128	63	18	17
asin	D38	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D38	9	HalfToEven	executed	32	3.142e9	179	89	10	9
asin	D38	19	HalfToEven	executed	65	3.142e19	185	3	20	19
asin	D38	28	HalfToEven	executed	65	3.142e19	185	3	20	19
asin	D38	37	HalfToEven	executed	65	1.885e19	117	1	20	19
asin	D57	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D57	14	HalfToEven	executed	49	3.142e14	165	74	15	14
asin	D57	28	HalfToEven	executed	65	3.142e19	165	4	20	19
asin	D57	42	HalfToEven	executed	65	3.142e19	165	3	20	19
asin	D57	56	HalfToEven	executed	65	1.920e19	104	1	20	19
asin	D76	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D76	19	HalfToEven	executed	65	3.142e19	145	4	20	19
asin	D76	38	HalfToEven	executed	65	3.142e19	145	3	20	19
asin	D76	57	HalfToEven	executed	65	3.142e19	145	3	20	19
asin	D76	75	HalfToEven	executed	65	1.993e19	90	1	20	19
asin	D115	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D115	28	HalfToEven	executed	65	3.142e19	125	3	20	19
asin	D115	57	HalfToEven	executed	65	3.142e19	125	4	20	19
asin	D115	86	HalfToEven	executed	65	3.142e19	125	3	20	19
asin	D115	114	HalfToEven	executed	65	1.922e19	71	2	20	19
asin	D153	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D153	38	HalfToEven	executed	65	3.142e19	114	3	20	19
asin	D153	76	HalfToEven	executed	65	3.142e19	114	3	20	19
asin	D153	114	HalfToEven	executed	65	3.142e19	114	3	20	19
asin	D153	152	HalfToEven	executed	65	1.865e19	61	1	20	19
asin	D230	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D230	57	HalfToEven	executed	65	3.142e19	105	4	20	19
asin	D230	115	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D230	172	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D230	229	HalfToEven	executed	65	1.897e19	53	1	20	19
asin	D307	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D307	76	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D307	153	HalfToEven	executed	65	3.142e19	105	4	20	19
asin	D307	230	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D307	306	HalfToEven	executed	65	1.897e19	57	2	20	19
asin	D462	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D462	115	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D462	231	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D462	346	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D462	461	HalfToEven	executed	65	1.939e19	55	1	20	19
asin	D616	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D616	154	HalfToEven	executed	65	3.142e19	105	5	20	19
asin	D616	308	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D616	462	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D616	615	HalfToEven	executed	65	1.927e19	60	2	20	19
asin	D924	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D924	231	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D924	462	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D924	693	HalfToEven	executed	65	3.142e19	105	4	20	19
asin	D924	923	HalfToEven	executed	65	1.988e19	57	2	20	19
asin	D1232	0	HalfToEven	executed	1	1.000000	3	1	1	0
asin	D1232	308	HalfToEven	executed	65	3.142e19	105	5	20	19
asin	D1232	616	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D1232	924	HalfToEven	executed	65	3.142e19	105	3	20	19
asin	D1232	1231	HalfToEven	executed	65	1.918e19	51	1	20	19
acos	D18	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D18	4	HalfToEven	executed	15	31134.000000	187	91	5	4
acos	D18	9	HalfToEven	executed	32	3.142e9	199	94	10	9
acos	D18	13	HalfToEven	executed	45	3.142e13	200	84	14	13
acos	D18	17	HalfToEven	executed	0	0	82	82	0	17
acos	D38	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D38	9	HalfToEven	executed	32	3.142e9	179	79	10	9
acos	D38	19	HalfToEven	executed	65	3.142e19	185	3	20	19
acos	D38	28	HalfToEven	executed	65	3.142e19	185	2	20	19
acos	D38	37	HalfToEven	executed	6	50.000000	74	2	2	19
acos	D57	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D57	14	HalfToEven	executed	49	3.142e14	165	86	15	14
acos	D57	28	HalfToEven	executed	65	3.142e19	165	4	20	19
acos	D57	42	HalfToEven	executed	65	3.142e19	165	3	20	19
acos	D57	56	HalfToEven	executed	6	49.000000	72	5	2	19
acos	D76	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D76	19	HalfToEven	executed	65	3.142e19	145	1	20	19
acos	D76	38	HalfToEven	executed	65	3.142e19	145	1	20	19
acos	D76	57	HalfToEven	executed	65	3.142e19	145	6	20	19
acos	D76	75	HalfToEven	executed	6	49.000000	57	8	2	19
acos	D115	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D115	28	HalfToEven	executed	65	3.142e19	125	3	20	19
acos	D115	57	HalfToEven	executed	65	3.142e19	125	5	20	19
acos	D115	86	HalfToEven	executed	65	3.142e19	125	8	20	19
acos	D115	114	HalfToEven	executed	6	47.000000	48	9	2	19
acos	D153	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D153	38	HalfToEven	executed	65	3.142e19	114	1	20	19
acos	D153	76	HalfToEven	executed	65	3.142e19	114	10	20	19
acos	D153	114	HalfToEven	executed	65	3.142e19	114	9	20	19
acos	D153	152	HalfToEven	executed	6	49.000000	55	11	2	19
acos	D230	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D230	57	HalfToEven	executed	65	3.142e19	105	5	20	19
acos	D230	115	HalfToEven	executed	65	3.142e19	105	9	20	19
acos	D230	172	HalfToEven	executed	65	3.142e19	105	10	20	19
acos	D230	229	HalfToEven	executed	6	47.000000	49	11	2	19
acos	D307	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D307	76	HalfToEven	executed	65	3.142e19	105	8	20	19
acos	D307	153	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D307	230	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D307	306	HalfToEven	executed	6	50.000000	56	12	2	19
acos	D462	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D462	115	HalfToEven	executed	65	3.142e19	105	10	20	19
acos	D462	231	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D462	346	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D462	461	HalfToEven	executed	6	48.000000	45	12	2	19
acos	D616	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D616	154	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D616	308	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D616	462	HalfToEven	executed	65	3.142e19	105	12	20	19
acos	D616	615	HalfToEven	executed	6	49.000000	48	14	2	19
acos	D924	0	HalfToEven	executed	1	1.000000	3	2	1	0
acos	D924	231	HalfToEven	executed	65	3.142e19	105	11	20	19
acos	D924	462	HalfToEven	executed	65	3.142e19	105	12	20	19
acos	D924	693	HalfToEven	executed	65	3.142e19	105	13	20	19
