# library: fastnum
# key: method	width	scale	rounding	result
# result columns: kind(executed|na)	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
# max_digits = exact decimal-digit length of the worst error magnitude (what the fidelity grade scores); max_lsbe is its bit-width.
# reach_scale = the depth (fractional digits) this library was actually graded at — its own last representable digit; equals `scale` for arbitrary-precision peers and decimal-scaled, equals the library's cap for a fixed-precision peer running on a deeper cell. The lsbe/ulp/digits in this row measure correctness at THAT depth (grade-at-own-last-digit), and the gap `scale - reach_scale` is the shallower-reach metric.
# source: benches/lib_cmp_precision.rs (regenerate with `cargo bench --bench lib_cmp_precision --features wide,x-wide,xx-wide,macros`)
method	width	scale	rounding	kind	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
log10	D307	0	HalfAwayFromZero	executed	0	0	54	54	0	0
log10	D307	76	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D307	153	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D307	230	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D307	306	HalfAwayFromZero	na	-1	na	0	0	-1	34
log10	D462	0	HalfAwayFromZero	executed	0	0	93	93	0	0
log10	D462	115	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D462	231	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D462	346	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D462	461	HalfAwayFromZero	na	-1	na	0	0	-1	34
log10	D616	0	HalfAwayFromZero	executed	0	0	93	93	0	0
log10	D616	154	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D616	308	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D616	462	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D616	615	HalfAwayFromZero	na	-1	na	0	0	-1	34
log10	D924	0	HalfAwayFromZero	executed	0	0	93	93	0	0
log10	D924	231	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D924	462	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D924	693	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D924	923	HalfAwayFromZero	na	-1	na	0	0	-1	34
log10	D1232	0	HalfAwayFromZero	executed	0	0	93	93	0	0
log10	D1232	308	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D1232	616	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D1232	924	HalfAwayFromZero	executed	0	0	1	1	0	34
log10	D1232	1231	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D18	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D18	4	HalfAwayFromZero	na	-1	na	0	0	-1	4
exp2	D18	9	HalfAwayFromZero	na	-1	na	0	0	-1	9
exp2	D18	13	HalfAwayFromZero	na	-1	na	0	0	-1	13
exp2	D18	17	HalfAwayFromZero	na	-1	na	0	0	-1	17
exp2	D38	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D38	9	HalfAwayFromZero	na	-1	na	0	0	-1	9
exp2	D38	19	HalfAwayFromZero	na	-1	na	0	0	-1	19
exp2	D38	28	HalfAwayFromZero	na	-1	na	0	0	-1	28
exp2	D38	37	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D57	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D57	14	HalfAwayFromZero	na	-1	na	0	0	-1	14
exp2	D57	28	HalfAwayFromZero	na	-1	na	0	0	-1	28
exp2	D57	42	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D57	56	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D76	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D76	19	HalfAwayFromZero	na	-1	na	0	0	-1	19
exp2	D76	38	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D76	57	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D76	75	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D115	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D115	28	HalfAwayFromZero	na	-1	na	0	0	-1	28
exp2	D115	57	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D115	86	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D115	114	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D153	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D153	38	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D153	76	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D153	114	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D153	152	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D230	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D230	57	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D230	115	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D230	172	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D230	229	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D307	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D307	76	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D307	153	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D307	230	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D307	306	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D462	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D462	115	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D462	231	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D462	346	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D462	461	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D616	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D616	154	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D616	308	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D616	462	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D616	615	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D924	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D924	231	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D924	462	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D924	693	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D924	923	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D1232	0	HalfAwayFromZero	na	-1	na	0	0	-1	0
exp2	D1232	308	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D1232	616	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D1232	924	HalfAwayFromZero	na	-1	na	0	0	-1	34
exp2	D1232	1231	HalfAwayFromZero	na	-1	na	0	0	-1	34
sin	D18	0	HalfAwayFromZero	executed	0	0	34	34	0	0
sin	D18	4	HalfAwayFromZero	executed	0	0	68	68	0	4
sin	D18	9	HalfAwayFromZero	executed	0	0	64	64	0	9
sin	D18	13	HalfAwayFromZero	executed	0	0	64	64	0	13
sin	D18	17	HalfAwayFromZero	executed	0	0	38	38	0	17
sin	D38	0	HalfAwayFromZero	executed	0	0	29	29	0	0
sin	D38	9	HalfAwayFromZero	executed	0	0	56	56	0	9
sin	D38	19	HalfAwayFromZero	executed	0	0	56	56	0	19
sin	D38	28	HalfAwayFromZero	executed	0	0	56	56	0	28
sin	D38	37	HalfAwayFromZero	executed	0	0	38	38	0	34
sin	D57	0	HalfAwayFromZero	executed	0	0	28	28	0	0
sin	D57	14	HalfAwayFromZero	executed	0	0	51	51	0	14
sin	D57	28	HalfAwayFromZero	executed	0	0	51	51	0	28
sin	D57	42	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D57	56	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D76	0	HalfAwayFromZero	executed	0	0	27	27	0	0
sin	D76	19	HalfAwayFromZero	executed	0	0	43	43	0	19
sin	D76	38	HalfAwayFromZero	executed	0	0	28	28	0	34
sin	D76	57	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D76	75	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D115	0	HalfAwayFromZero	executed	0	0	27	27	0	0
sin	D115	28	HalfAwayFromZero	executed	0	0	36	36	0	28
sin	D115	57	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D115	86	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D115	114	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D153	0	HalfAwayFromZero	executed	0	0	20	20	0	0
sin	D153	38	HalfAwayFromZero	executed	0	0	18	18	0	34
sin	D153	76	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D153	114	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D153	152	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D230	0	HalfAwayFromZero	executed	0	0	40	40	0	0
sin	D230	57	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D230	115	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D230	172	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D230	229	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D307	0	HalfAwayFromZero	executed	0	0	20	20	0	0
sin	D307	76	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D307	153	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D307	230	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D307	306	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D462	0	HalfAwayFromZero	executed	0	0	39	39	0	0
sin	D462	115	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D462	231	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D462	346	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D462	461	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D616	0	HalfAwayFromZero	executed	0	0	39	39	0	0
sin	D616	154	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D616	308	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D616	462	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D616	615	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D924	0	HalfAwayFromZero	executed	0	0	38	38	0	0
sin	D924	231	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D924	462	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D924	693	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D924	923	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D1232	0	HalfAwayFromZero	executed	0	0	36	36	0	0
sin	D1232	308	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D1232	616	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D1232	924	HalfAwayFromZero	executed	0	0	1	1	0	34
sin	D1232	1231	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D18	0	HalfAwayFromZero	executed	0	0	35	35	0	0
cos	D18	4	HalfAwayFromZero	executed	0	0	71	71	0	4
cos	D18	9	HalfAwayFromZero	executed	0	0	71	71	0	9
cos	D18	13	HalfAwayFromZero	executed	0	0	71	71	0	13
cos	D18	17	HalfAwayFromZero	executed	0	0	40	40	0	17
cos	D38	0	HalfAwayFromZero	executed	0	0	31	31	0	0
cos	D38	9	HalfAwayFromZero	executed	0	0	63	63	0	9
cos	D38	19	HalfAwayFromZero	executed	0	0	63	63	0	19
cos	D38	28	HalfAwayFromZero	executed	0	0	63	63	0	28
cos	D38	37	HalfAwayFromZero	executed	0	0	37	37	0	34
cos	D57	0	HalfAwayFromZero	executed	0	0	31	31	0	0
cos	D57	14	HalfAwayFromZero	executed	0	0	58	58	0	14
cos	D57	28	HalfAwayFromZero	executed	0	0	58	58	0	28
cos	D57	42	HalfAwayFromZero	executed	0	0	2	2	0	34
cos	D57	56	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D76	0	HalfAwayFromZero	executed	0	0	28	28	0	0
cos	D76	19	HalfAwayFromZero	executed	0	0	50	50	0	19
cos	D76	38	HalfAwayFromZero	executed	0	0	28	28	0	34
cos	D76	57	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D76	75	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D115	0	HalfAwayFromZero	executed	0	0	23	23	0	0
cos	D115	28	HalfAwayFromZero	executed	0	0	43	43	0	28
cos	D115	57	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D115	86	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D115	114	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D153	0	HalfAwayFromZero	executed	0	0	25	25	0	0
cos	D153	38	HalfAwayFromZero	executed	0	0	20	20	0	34
cos	D153	76	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D153	114	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D153	152	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D230	0	HalfAwayFromZero	executed	0	0	42	42	0	0
cos	D230	57	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D230	115	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D230	172	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D230	229	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D307	0	HalfAwayFromZero	executed	0	0	21	21	0	0
cos	D307	76	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D307	153	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D307	230	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D307	306	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D462	0	HalfAwayFromZero	executed	0	0	43	43	0	0
cos	D462	115	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D462	231	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D462	346	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D462	461	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D616	0	HalfAwayFromZero	executed	0	0	40	40	0	0
cos	D616	154	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D616	308	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D616	462	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D616	615	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D924	0	HalfAwayFromZero	executed	0	0	44	44	0	0
cos	D924	231	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D924	462	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D924	693	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D924	923	HalfAwayFromZero	na	-1	na	0	0	-1	34
cos	D1232	0	HalfAwayFromZero	executed	0	0	40	40	0	0
cos	D1232	308	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D1232	616	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D1232	924	HalfAwayFromZero	executed	0	0	1	1	0	34
cos	D1232	1231	HalfAwayFromZero	na	-1	na	0	0	-1	34
tan	D18	0	HalfAwayFromZero	executed	4	10.000000	34	31	2	0
tan	D18	4	HalfAwayFromZero	executed	17	107146.000000	69	66	6	4
tan	D18	9	HalfAwayFromZero	executed	34	1.071e10	69	66	11	9
tan	D18	13	HalfAwayFromZero	executed	47	1.071e14	69	66	15	13
tan	D18	17	HalfAwayFromZero	executed	0	0	41	41	0	17
tan	D38	0	HalfAwayFromZero	executed	4	10.000000	28	25	2	0
tan	D38	9	HalfAwayFromZero	executed	34	1.071e10	61	58	11	9
tan	D38	19	HalfAwayFromZero	executed	67	1.071e20	61	58	21	19
tan	D38	28	HalfAwayFromZero	executed	97	1.071e29	61	58	30	28
tan	D38	37	HalfAwayFromZero	executed	0	0	44	44	0	34
tan	D57	0	HalfAwayFromZero	executed	4	10.000000	29	26	2	0
tan	D57	14	HalfAwayFromZero	executed	50	1.071e15	56	53	16	14
tan	D57	28	HalfAwayFromZero	executed	97	1.071e29	56	53	30	28
tan	D57	42	HalfAwayFromZero	executed	0	0	9	9	0	34
tan	D57	56	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D76	0	HalfAwayFromZero	executed	4	10.000000	24	21	2	0
tan	D76	19	HalfAwayFromZero	executed	67	1.071e20	48	45	21	19
tan	D76	38	HalfAwayFromZero	executed	0	0	33	33	0	34
tan	D76	57	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D76	75	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D115	0	HalfAwayFromZero	executed	4	10.000000	22	19	2	0
tan	D115	28	HalfAwayFromZero	executed	97	1.071e29	41	38	30	28
tan	D115	57	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D115	86	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D115	114	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D153	0	HalfAwayFromZero	executed	4	10.000000	25	22	2	0
tan	D153	38	HalfAwayFromZero	executed	0	0	21	21	0	34
tan	D153	76	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D153	114	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D153	152	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D230	0	HalfAwayFromZero	executed	4	10.000000	36	33	2	0
tan	D230	57	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D230	115	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D230	172	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D230	229	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D307	0	HalfAwayFromZero	executed	4	10.000000	20	17	2	0
tan	D307	76	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D307	153	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D307	230	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D307	306	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D462	0	HalfAwayFromZero	executed	4	10.000000	39	36	2	0
tan	D462	115	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D462	231	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D462	346	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D462	461	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D616	0	HalfAwayFromZero	executed	4	10.000000	41	38	2	0
tan	D616	154	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D616	308	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D616	462	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D616	615	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D924	0	HalfAwayFromZero	executed	4	10.000000	37	34	2	0
tan	D924	231	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D924	462	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D924	693	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D924	923	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D1232	0	HalfAwayFromZero	executed	4	10.000000	41	38	2	0
tan	D1232	308	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D1232	616	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D1232	924	HalfAwayFromZero	executed	0	0	1	1	0	34
tan	D1232	1231	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D18	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D18	4	HalfAwayFromZero	executed	0	0	17	17	0	4
atan	D18	9	HalfAwayFromZero	executed	0	0	18	18	0	9
atan	D18	13	HalfAwayFromZero	executed	0	0	21	21	0	13
atan	D18	17	HalfAwayFromZero	executed	0	0	40	40	0	17
atan	D38	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D38	9	HalfAwayFromZero	executed	0	0	21	21	0	9
atan	D38	19	HalfAwayFromZero	executed	0	0	17	17	0	19
atan	D38	28	HalfAwayFromZero	executed	0	0	19	19	0	28
atan	D38	37	HalfAwayFromZero	executed	0	0	42	42	0	34
atan	D57	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D57	14	HalfAwayFromZero	executed	0	0	19	19	0	14
atan	D57	28	HalfAwayFromZero	executed	0	0	18	18	0	28
atan	D57	42	HalfAwayFromZero	executed	0	0	3	3	0	34
atan	D57	56	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D76	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D76	19	HalfAwayFromZero	executed	0	0	13	13	0	19
atan	D76	38	HalfAwayFromZero	executed	0	0	15	15	0	34
atan	D76	57	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D76	75	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D115	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D115	28	HalfAwayFromZero	executed	0	0	11	11	0	28
atan	D115	57	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D115	86	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D115	114	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D153	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D153	38	HalfAwayFromZero	executed	0	0	11	11	0	34
atan	D153	76	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D153	114	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D153	152	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D230	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D230	57	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D230	115	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D230	172	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D230	229	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D307	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D307	76	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D307	153	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D307	230	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D307	306	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D462	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D462	115	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D462	231	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D462	346	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D462	461	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D616	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D616	154	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D616	308	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D616	462	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D616	615	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D924	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D924	231	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D924	462	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D924	693	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D924	923	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D1232	0	HalfAwayFromZero	executed	0	0	3	3	0	0
atan	D1232	308	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D1232	616	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D1232	924	HalfAwayFromZero	executed	0	0	1	1	0	34
atan	D1232	1231	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D18	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D18	4	HalfAwayFromZero	executed	0	0	70	70	0	4
asin	D18	9	HalfAwayFromZero	executed	0	0	80	80	0	9
asin	D18	13	HalfAwayFromZero	executed	0	0	86	86	0	13
asin	D18	17	HalfAwayFromZero	executed	0	0	43	43	0	17
asin	D38	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D38	9	HalfAwayFromZero	executed	0	0	72	72	0	9
asin	D38	19	HalfAwayFromZero	executed	0	0	78	78	0	19
asin	D38	28	HalfAwayFromZero	executed	0	0	78	78	0	28
asin	D38	37	HalfAwayFromZero	executed	0	0	37	37	0	34
asin	D57	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D57	14	HalfAwayFromZero	executed	0	0	73	73	0	14
asin	D57	28	HalfAwayFromZero	executed	0	0	73	73	0	28
asin	D57	42	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D57	56	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D76	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D76	19	HalfAwayFromZero	executed	0	0	65	65	0	19
asin	D76	38	HalfAwayFromZero	executed	0	0	65	65	0	34
asin	D76	57	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D76	75	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D115	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D115	28	HalfAwayFromZero	executed	0	0	58	58	0	28
asin	D115	57	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D115	86	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D115	114	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D153	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D153	38	HalfAwayFromZero	executed	0	0	54	54	0	34
asin	D153	76	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D153	114	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D153	152	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D230	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D230	57	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D230	115	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D230	172	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D230	229	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D307	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D307	76	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D307	153	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D307	230	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D307	306	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D462	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D462	115	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D462	231	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D462	346	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D462	461	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D616	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D616	154	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D616	308	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D616	462	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D616	615	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D924	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D924	231	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D924	462	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D924	693	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D924	923	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D1232	0	HalfAwayFromZero	executed	0	0	3	3	0	0
asin	D1232	308	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D1232	616	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D1232	924	HalfAwayFromZero	executed	0	0	1	1	0	34
asin	D1232	1231	HalfAwayFromZero	executed	0	0	1	1	0	34
acos	D18	0	HalfAwayFromZero	executed	0	0	2	2	0	0
acos	D18	4	HalfAwayFromZero	executed	0	0	69	69	0	4
acos	D18	9	HalfAwayFromZero	executed	0	0	79	79	0	9
acos	D18	13	HalfAwayFromZero	executed	0	0	84	84	0	13
acos	D18	17	HalfAwayFromZero	executed	0	0	32	32	0	17
acos	D38	0	HalfAwayFromZero	executed	0	0	2	2	0	0
acos	D38	9	HalfAwayFromZero	executed	0	0	71	71	0	9
